[-404.8228673246093, -399.41016564176374]
[-7.231467437517429, -9.654346534546544]
[24.59189765802148, -1.8962151107954444]
[1.0876665853867453, -5.737494792694153]
[-16.640470249337245, 34.050511293653905]
[-1.8646948164230568, 0.23540093440808274]
[13.43073368246235, 1.6677505656307692]
[2.38160679883998, -1.552720278812732]
[-4.290148739570309, -0.5592065647178917]
[2.6088771182418067, 0.6891560848372928]
[-3.222427644973378, 2.596792078672311]
[-2.4810210121233167, -1.4361141829524962]
[2.965971721967035, 9.484058846746137]
[-0.5872795280759417, -0.11106904184125987]
[2.176852350272104, 6.608951965663055]
[3.302814808791708, -2.592541656450781]
[2.0089454247792125, -1.0130181183523528]
[0.47458828528162833, 1.2809796137341452]
[-4.976551242177353, 0.11250705902706715]
[-0.2773013857835389, 2.7394717163527122]
[-3.2131186669780694, 4.979249191688029]
[1.7763487390178656, -3.2093310509583617]
[-1.035322942576633, 1.1794114403350806]
[-0.8402618061757532, -0.9773013424494477]
[0.3968491791396209, 5.885087660783181]
[1.611771361926139, -0.5868697001980796]
[0.24343500228248516, 4.0065567135672095]
[0.032496533324294585, -1.5379747035465647]
[0.30947369926370616, 0.11031756012480431]
[0.5946451066572225, -1.713923010076221]
[-1.4687733750839476, 3.9299555262668955]
[1.6559364633129476, -1.1345680064345856]
[-0.8337799342587355, -0.7378227166787867]
[-0.3662415473417333, -1.3062932110344097]
[-2.5020897019642514, 0.5741769088403836]
[0.25189837143954863, 0.5133412895742477]
[-0.27337941212170946, 2.5535031913065716]
[0.4302680249488515, 0.30947006155408197]
[-0.4914537096101599, 0.2716604896202389]
[-0.7235572177928773, 0.36878552151642463]
[-0.9742924636254573, 1.5271429748187064]
[0.5559767216085922, 0.9694414438879262]
[-0.5096366011534301, 1.1603837797922332]
[-1.4133247985625397, -0.9503623457554671]
[-0.3446310611647947, -0.11874916075319875]
[0.10673662471841938, 1.3550194017594306]
[0.7773256334917251, 1.5604384612833109]
[-0.05834593109566688, 0.7340329214868344]
[-0.03318311614618619, 0.7590822518632769]
[0.7982693239047138, -0.009837445232547815]
[0.4614832285015984, 0.0101663783610145]
[0.6844429900360338, -0.37521804836263284]
[-1.230957470799951, 0.7315778561034353]
[0.3838575568972775, -1.4021133260029632]
[0.674528874793201, 0.28916725536991195]
[0.11599794666818963, -0.8335169673751293]
[-1.5167815121559025, -0.5523300032100014]
[0.14992728650721876, -1.7639446552344635]
[-0.5678676618949217, 0.46158984922006496]
[0.31404752059827507, -1.2100783944816347]
[-0.9388124053469511, 0.7456703392979547]
[0.44838293193973555, -0.45799233877801626]
[1.136673663297719, -0.4865145320702066]
[-1.1449593876638426, 0.15360411134306062]
[-0.4428171002494228, 1.9822194520055803]
[1.6519091326212996, 0.0029800571245628404]
[0.4419655488494838, 0.033477680191887016]
[-0.02038192191687699, -0.23528919175577112]
[0.1123145040793716, -0.37009882730199073]
[-0.7704637532964201, -0.16061290134933692]
[0.014929497359433164, 0.899006230728606]
[-1.0486178567213242, -0.028523851880140505]
[-0.7355995425887554, 0.6733300569739215]
[-0.12799221439953712, 0.24247979817336152]
[-0.47931277422828167, 0.5903768285265742]
[-0.13644753158084527, -0.07646568195041059]
[-0.5283237855089875, -0.013573401723657508]
[-0.7461484958431115, -0.22332322554869943]
[0.057817955852218716, 0.998544006686853]
[0.21281009619998636, -0.06961631514811728]
[-0.5903272056663091, 0.2952722483795329]
[0.7194229575203763, -0.7365946880648999]
[-0.30509681693561275, 0.6045674749738918]
[0.6250210006042286, -0.557088880779002]
[-0.14479350105058453, -0.207814669628968]
[-0.29397055698651264, -1.0700748305925383]
[-0.05850750334938537, -0.1242326901361448]
[-0.36202867421058627, -0.8226196837308226]
[0.029392996724612264, 0.9428740227087322]
[0.20739485492313936, 0.2175482894206291]
[-0.2331576641353843, 0.48174032720247695]
[0.4292247332012755, -0.39153901207465847]
[-0.3876292564274646, 0.6011286045800108]
[0.33639777582897734, -0.09675281608614927]
[-0.1252407330921157, -0.04591326876770507]
[-0.025431014545870934, -0.32967623352301034]
[-0.5947890552202728, 0.29424925240173994]
[0.4558296212216222, -0.48627623252418495]
[-0.17440231779721804, -0.24791040758461147]
